gene_id	seqnames	start	end	width	strand	symbol	ensembl_id
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000276424
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000278656
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000274722
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000278442
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000278403
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000275626
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000284466
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000278809
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000273911
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000284295
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000275838
3812	chr19	55361898	55378670	16773	+	KIR3DL2	ENSG00000278850
3813	chr19_gl000209_random	38480	84658	46179	+	KIR3DS1	ENSG00000275608
3813	chr19_gl000209_random	38480	84658	46179	+	KIR3DS1	ENSG00000275434
3813	chr19_gl000209_random	38480	84658	46179	+	KIR3DS1	ENSG00000276498
3813	chr19_gl000209_random	38480	84658	46179	+	KIR3DS1	ENSG00000274283
3813	chr19_gl000209_random	38480	84658	46179	+	KIR3DS1	ENSG00000284111
3813	chr19_gl000209_random	38480	84658	46179	+	KIR3DS1	ENSG00000274465
3813	chr19_gl000209_random	38480	84658	46179	+	KIR3DS1	ENSG00000283719
3813	chr19_gl000209_random	38480	84658	46179	+	KIR3DS1	ENSG00000276534
3813	chr19_gl000209_random	38480	84658	46179	+	KIR3DS1	ENSG00000275037
3813	chr19_gl000209_random	38480	84658	46179	+	KIR3DS1	ENSG00000283889
3814	chr1	204159469	204165619	6151	-	KISS1	ENSG00000170498
3815	chr4	55524095	55606881	82787	+	KIT	ENSG00000157404
3816	chr19	51322404	51327043	4640	-	KLK1	ENSG00000167748
3817	chr19	51376689	51383823	7135	+	KLK2	ENSG00000167751
3818	chr4	187148672	187179625	30954	+	KLKB1	ENSG00000164344
382	chr14	50359736	50363772	4037	+	ARF6	ENSG00000165527
3820	chr12	9747870	9760497	12628	-	KLRB1	ENSG00000111796
3821	chr12	10594863	10607215	12353	-	KLRC1	ENSG00000134545
3822	chr12	10579193	10588592	9400	-	KLRC2	ENSG00000205809
3823	chr12	10564914	10588592	23679	-	KLRC3	ENSG00000205810
3824	chr12	10457050	10469850	12801	+	KLRD1	ENSG00000134539
3827	chr3	186435098	186462199	27102	+	KNG1	ENSG00000113889
383	chr6	131894344	131905472	11129	+	ARG1	ENSG00000118520
3831	chr14	104029299	104167888	138590	+	KLC1	ENSG00000126214
3832	chr10	94352825	94415152	62328	+	KIF11	ENSG00000138160
3834	chr6	168399772	168445769	45998	+	KIF25	ENSG00000125337
3835	chr16	29802034	29816706	14673	+	KIF22	ENSG00000079616
3836	chr3	122140748	122233786	93039	-	KPNA1	ENSG00000114030
3837	chr17	45727204	45761004	33801	+	KPNB1	ENSG00000108424
3838	chr17	66031848	66042970	11123	+	KPNA2	ENSG00000182481
3839	chr13	50273443	50367057	93615	-	KPNA3	ENSG00000102753
384	chr14	68086579	68118436	31858	+	ARG2	ENSG00000081181
3840	chr3	160212783	160283376	70594	-	KPNA4	ENSG00000186432
3841	chr6	117002367	117063030	60664	+	KPNA5	ENSG00000196911
3842	chr5	72112418	72210215	97798	+	TNPO1	ENSG00000083312
3843	chr13	98605929	98676550	70622	+	IPO5	ENSG00000065150
3845	chr12	25358180	25403863	45684	-	KRAS	ENSG00000133703
3846	chr11	71259466	71260653	1188	+	KRTAP5-9	ENSG00000254997
3848	chr12	53068520	53074191	5672	-	KRT1	ENSG00000167768
3849	chr12	53038342	53045959	7618	-	KRT2	ENSG00000172867
3850	chr12	53183469	53189892	6424	-	KRT3	ENSG00000186442
3851	chr12	53200327	53207900	7574	-	KRT4	ENSG00000170477
3852	chr12	52908359	52914243	5885	-	KRT5	ENSG00000186081
3853	chr12	52880958	52887181	6224	-	KRT6A	ENSG00000205420
3854	chr12	52840435	52845910	5476	-	KRT6B	ENSG00000185479
3855	chr12	52626954	52642709	15756	+	KRT7	ENSG00000135480
3856	chr12	53290971	53343650	52680	-	KRT8	ENSG00000170421
3857	chr17	39722094	39728310	6217	-	KRT9	ENSG00000171403
3858	chr17	38974369	38978863	4495	-	KRT10	ENSG00000186395
3859	chr17	39017430	39023462	6033	-	KRT12	ENSG00000187242
3859	chr17	39017430	39023462	6033	-	KRT12	ENSG00000263243
3860	chr17	39657233	39661865	4633	-	KRT13	ENSG00000171401
3861	chr17	39738531	39743147	4617	-	KRT14	ENSG00000186847
386593	chr22	51007290	51021428	14139	-	CHKB-CPT1B	ENSG00000254413
386597	chr2	7052407	7058813	6407	-	GRASLND	ENSG00000228203
3866	chr17	39669997	39678026	8030	-	KRT15	ENSG00000171346
386617	chr4	44175920	44450824	274905	-	KCTD8	ENSG00000183783
386618	chr13	45766988	45775175	8188	-	KCTD4	ENSG00000180332
386627	chr5	153769329	153825382	56054	-	SAP30L-AS1	ENSG00000245275
386653	chr12	122656577	122658746	2170	-	IL31	ENSG00000204671
386672	chr21	45993606	45994987	1382	+	KRTAP10-4	ENSG00000215454
386674	chr21	46011149	46012386	1238	-	KRTAP10-6	ENSG00000188155
386675	chr21	46020497	46022091	1595	+	KRTAP10-7	ENSG00000272804
386676	chr21	46047040	46048295	1256	+	KRTAP10-9	ENSG00000221837
386677	chr21	45959068	45960078	1011	-	KRTAP10-1	ENSG00000215455
386678	chr21	46066331	46067566	1236	+	KRTAP10-11	ENSG00000243489
386679	chr21	45970318	45971388	1071	-	KRTAP10-2	ENSG00000205445
386680	chr21	45999564	46000481	918	-	KRTAP10-5	ENSG00000241123
386681	chr21	46031996	46032871	876	+	KRTAP10-8	ENSG00000187766
386682	chr21	45977906	45978643	738	-	KRTAP10-3	ENSG00000212935
386683	chr21	46077849	46078258	410	+	KRTAP12-3	ENSG00000205439
386684	chr21	46074130	46074576	447	-	KRTAP12-4	ENSG00000212933
386685	chr21	46117087	46117959	873	+	KRTAP10-12	ENSG00000189169
386724	chr3	49754267	49757238	2972	-	AMIGO3	ENSG00000176020
386746	chr11	3239174	3240043	870	-	MRGPRG	ENSG00000182170
386757	chr16	32888797	32896463	7667	-	SLC6A10P	ENSG00000290985
386758	chr19	56905045	56910544	5500	+	ZNF582-DT	ENSG00000267454
3868	chr17	39766031	39769079	3049	-	KRT16	ENSG00000186832
387	chr3	49396579	49449526	52948	-	RHOA	ENSG00000067560
387032	chr6	28212490	28227011	14522	-	ZKSCAN4	ENSG00000187626
387036	chr6	26839266	26924333	85068	-	GUSBP2	ENSG00000290474
387066	chr6	86386725	86388451	1727	-	SNHG5	ENSG00000203875
387082	chr6	149721495	149722182	688	+	SUMO4	ENSG00000177688
387103	chr6	126661253	126669754	8502	+	CENPW	ENSG00000203760
387104	chr6	127759551	127840500	80950	-	MTCL3	ENSG00000214338
387111	chr6	109072857	109091145	18289	+	LINC00222	ENSG00000203801
387119	chr6	118781935	119031238	249304	-	CEP85L	ENSG00000111860
387129	chr7	34697897	34917944	220048	+	NPSR1	ENSG00000187258
3872	chr17	39775692	39780882	5191	-	KRT17	ENSG00000128422
387263	chr6	170102257	170106402	4146	+	C6orf120	ENSG00000185127
387264	chr11	1605572	1606513	942	-	KRTAP5-1	ENSG00000205869
387264	chr11	1605572	1606513	942	-	KRTAP5-1	ENSG00000280585
387264	chr11	1605572	1606513	942	-	KRTAP5-1	ENSG00000291433
387264	chr11	1605572	1606513	942	-	KRTAP5-1	ENSG00000278210
387266	chr11	1628795	1629693	899	-	KRTAP5-3	ENSG00000196224
387266	chr11	1628795	1629693	899	-	KRTAP5-3	ENSG00000281191
387266	chr11	1628795	1629693	899	-	KRTAP5-3	ENSG00000291435
387266	chr11	1628795	1629693	899	-	KRTAP5-3	ENSG00000275920
387273	chr11	71276609	71277666	1058	+	KRTAP5-10	ENSG00000204572
387319	chr6	25732661	25733089	429	+	H2AC2P	ENSG00000291193
387332	chr14	55880930	55907263	26334	-	TBPL2	ENSG00000182521
387338	chr1	46805849	46830824	24976	+	NSUN4	ENSG00000117481
387357	chr6	128029339	128239776	210438	-	THEMIS	ENSG00000172673
387357	chr6	128029339	128239776	210438	-	THEMIS	ENSG00000275122
387486	chr21	22114913	22175426	60514	-	LINC00320	ENSG00000224924
387496	chr13	27844464	27847827	3364	+	RASL11A	ENSG00000122035
3875	chr12	53342655	53346685	4031	+	KRT18	ENSG00000111057
387509	chr1	6307406	6321035	13630	-	GPR153	ENSG00000158292
387521	chr20	48740274	48770335	30062	-	PEDS1	ENSG00000240849
387522	chr20	48697661	48770335	72675	-	PEDS1-UBE2V1	ENSG00000124208
387590	chr22	17082801	17179521	96721	+	TPTEP1	ENSG00000290418
387597	chr1	166882441	166944561	62121	-	ILDR2	ENSG00000143195
387601	chr11	62931296	62997124	65829	-	SLC22A25	ENSG00000196600
387628	chr9	46687557	46746820	59264	+	FGF7P6	ENSG00000291011
387640	chr10	21802409	21814611	12203	-	SKIDA1	ENSG00000180592
387644	chr10	27220135	27230930	10796	-	FAM238C	ENSG00000290706
387646	chr10	27534782	27541235	6454	-	LRRC37A6P	ENSG00000230445
387680	chr10	51827684	51893269	65586	+	WASHC2A	ENSG00000099290
387694	chr10	82297658	82406316	108659	+	SH2D4B	ENSG00000178217
387695	chr10	85933554	85945050	11497	+	GPR15LG	ENSG00000188373
387700	chr10	91190051	91295313	105263	-	SLC16A12	ENSG00000152779
387707	chr10	97733786	97792441	58656	+	CC2D2B	ENSG00000188649
387712	chr10	118609023	118642112	33090	+	ENO4	ENSG00000188316
387715	chr10	124214179	124216868	2690	+	ARMS2	ENSG00000254636
387718	chr10	127265273	127371713	106441	-	TEX36	ENSG00000175018
387723	chr10	131862162	131909081	46920	-	C10orf143	ENSG00000237489
387733	chr11	298201	299526	1326	-	IFITM5	ENSG00000206013
387742	chr11	1686829	1689086	2258	+	FAM99A	ENSG00000281261
387742	chr11	1686829	1689086	2258	+	FAM99A	ENSG00000291437
387742	chr11	1686829	1689086	2258	+	FAM99A	ENSG00000281733
387742	chr11	1686829	1689086	2258	+	FAM99A	ENSG00000205866
387748	chr11	5757678	5758768	1091	+	OR56B1	ENSG00000181023
387751	chr11	6734381	6743110	8730	-	GVINP1	ENSG00000254838
387755	chr11	15133970	15268756	134787	+	INSC	ENSG00000188487
387758	chr11	27015628	27018632	3005	+	FIBIN	ENSG00000176971
387763	chr11	43964106	43965433	1328	+	C11orf96	ENSG00000187479
387775	chr11	62921979	63137190	215212	+	SLC22A10	ENSG00000184999
387778	chr11	64937707	64940688	2982	+	SPDYC	ENSG00000204710
387787	chr11	74202923	74204755	1833	-	LIPT2	ENSG00000175536
387804	chr11	93553735	93583668	29934	-	VSTM5	ENSG00000214376
387836	chr12	10051272	10084980	33709	-	CLEC2A	ENSG00000188393
387837	chr12	10163231	10171399	8169	+	CLEC12B	ENSG00000256660
387841	chr12	13028411	13029070	660	+	RPL13AP20	ENSG00000234498
387849	chr12	27849428	27850566	1139	+	REP15	ENSG00000174236
387856	chr12	48577366	48579709	2344	+	CCDC184	ENSG00000177875
387882	chr12	105724414	105765296	40883	+	C12orf75	ENSG00000235162
387885	chr12	113587663	113597081	9419	+	CFAP73	ENSG00000186710
387890	chr12	120031264	120079363	48100	+	TMEM233	ENSG00000224982
387893	chr12	123868704	123893900	25197	+	KMT5A	ENSG00000183955
387911	chr13	24465238	24471641	6404	-	C1QTNF9B	ENSG00000205863
387914	chr13	26618735	26625198	6464	-	SHISA2	ENSG00000180730
387921	chr13	39612448	39624244	11797	+	NHLRC3	ENSG00000188811
387923	chr13	44947978	44971850	23873	+	SERP2	ENSG00000151778
387978	chr14	29241910	29264000	22091	+	LINC01551	ENSG00000186960
387990	chr14	58862644	58875419	12776	+	TOMM20L	ENSG00000196860
388	chr2	20646835	20649201	2367	+	RHOB	ENSG00000143878
3880	chr17	39679869	39684641	4773	-	KRT19	ENSG00000171345
388007	chr14	95107062	95113331	6270	+	SERPINA13P	ENSG00000290676
388011	chr14	98391947	98444461	52515	-	LINC01550	ENSG00000246223
388015	chr14	101346992	101351184	4193	-	RTL1	ENSG00000254656
388021	chr14	105060420	105071097	10678	-	TMEM179	ENSG00000276342
388021	chr14	105060420	105071097	10678	-	TMEM179	ENSG00000258986
3881	chr17	39549977	39553844	3868	-	KRT31	ENSG00000292029
3881	chr17	39549977	39553844	3868	-	KRT31	ENSG00000262993
3881	chr17	39549977	39553844	3868	-	KRT31	ENSG00000094796
388115	chr15	40623653	40633168	9516	-	CCDC9B	ENSG00000188549
388121	chr15	51348799	51397473	48675	-	TNFAIP8L3	ENSG00000183578
388125	chr15	62455737	62457482	1746	-	C2CD4B	ENSG00000205502
388135	chr15	74032141	74043816	11676	-	INSYN1	ENSG00000205363
388152	chr15	84867600	84898920	31321	-	GOLGA2P7	ENSG00000290689
388165	chr15	85070427	85114026	43600	-	UBE2Q2P1	ENSG00000291645
388165	chr15	85070427	85114026	43600	-	UBE2Q2P1	ENSG00000291027
388182	chr15	100884662	100890923	6262	-	SPATA41	ENSG00000189419
3882	chr17	39615765	39623638	7874	-	KRT32	ENSG00000108759
388228	chr16	28303840	28335170	31331	+	SBK1	ENSG00000188322
388272	chr16	46835959	46865074	29116	-	C16orf87	ENSG00000155330
388282	chr16	57844549	57850831	6283	+	LOC388282	ENSG00000187185
388284	chr16	67700717	67702661	1945	+	C16orf86	ENSG00000159761
3883	chr17	39502345	39507064	4720	-	KRT33A	ENSG00000261986
3883	chr17	39502345	39507064	4720	-	KRT33A	ENSG00000006059
3883	chr17	39502345	39507064	4720	-	KRT33A	ENSG00000292027
388323	chr17	4692254	4693884	1631	+	GLTPD2	ENSG00000182327
388324	chr17	4891425	4900905	9481	-	INCA1	ENSG00000196388
388325	chr17	5112216	5138155	25940	-	SCIMP	ENSG00000161929
388333	chr17	8656424	8661877	5454	-	SPDYE4	ENSG00000183318
388335	chr17	10616639	10633646	17008	-	TMEM220	ENSG00000187824
388336	chr17	11144740	11467380	322641	+	SHISA6	ENSG00000188803
388341	chr17	16345319	16395505	50187	-	LRRC75A	ENSG00000181350
388364	chr17	28643366	28661065	17700	-	TMIGD1	ENSG00000182271
388372	chr17	34538468	34641846	103379	+	CCL4L1	ENSG00000275313
388372	chr17	34538468	34641846	103379	+	CCL4L1	ENSG00000276070
388381	chr17	36991341	36997642	6302	-	SPMAP1	ENSG00000276913
388381	chr17	36991341	36997642	6302	-	SPMAP1	ENSG00000275489
388387	chr17	41026691	41050751	24061	-	LINC00671	ENSG00000213373
388389	chr17	42977080	42981047	3968	+	CCDC103	ENSG00000167131
388394	chr17	45055522	45056614	1093	-	RPRML	ENSG00000179673
3884	chr17	39519746	39526052	6307	-	KRT33B	ENSG00000292028
3884	chr17	39519746	39526052	6307	-	KRT33B	ENSG00000263012
3884	chr17	39519746	39526052	6307	-	KRT33B	ENSG00000131738
388403	chr17	57409053	57479095	70043	+	YPEL2	ENSG00000175155
388407	chr17	59489112	59490641	1530	+	LINC02875	ENSG00000187013
388419	chr17	72352555	72357958	5404	-	BTBD17	ENSG00000204347
388428	chr17	79139307	79156964	17658	+	PVALEF	ENSG00000225180
388468	chr18	14511737	14543599	31863	-	POTEC	ENSG00000183206
3885	chr17	39533921	39538636	4716	-	KRT34	ENSG00000131737
3885	chr17	39533921	39538636	4716	-	KRT34	ENSG00000262045
3885	chr17	39533921	39538636	4716	-	KRT34	ENSG00000292033
388503	chr19	10152032	10184813	32782	+	C3P1	ENSG00000291164
388512	chr19	14693896	14721956	28061	+	CLEC17A	ENSG00000187912
388523	chr19	23157685	23186010	28326	-	ZNF728	ENSG00000269067
388524	chr19	23945816	24010919	65104	+	RPSA2	ENSG00000288920
388531	chr19	33166313	33169206	2894	+	RGS9BP	ENSG00000186326
388533	chr19	35978226	35981433	3208	-	KRTDAP	ENSG00000188508
388536	chr19	37309224	37341689	32466	-	ZNF790	ENSG00000197863
388550	chr19	45041045	45060150	19106	-	CEACAM22P	ENSG00000290603
388551	chr19	45202421	45213986	11566	+	CEACAM16	ENSG00000213892
388552	chr19	45682003	45685058	3056	+	BLOC1S3	ENSG00000189114
388553	chr19	46242888	46262748	19861	+	MEIOSIN	ENSG00000237452
388555	chr19	46623328	46627931	4604	-	IGFL3	ENSG00000188624
388558	chr19	53030909	53067717	36809	+	ZNF808	ENSG00000198482
388561	chr19	53935227	53961515	26289	+	ZNF761	ENSG00000160336
388564	chr19	55890612	55895627	5016	-	TMEM238	ENSG00000233493
388566	chr19	57078890	57100278	21389	+	ZNF470	ENSG00000197016
388567	chr19	57946693	57957191	10499	+	ZNF749	ENSG00000186230
388569	chr19	58962971	58969199	6229	+	ZNF324B	ENSG00000249471
388574	chr17	81174666	81188573	13908	+	RPL23AP87	ENSG00000291549
388574	chr17	81174666	81188573	13908	+	RPL23AP87	ENSG00000232938
388581	chr1	1177826	1182102	4277	-	C1QTNF12	ENSG00000184163
388585	chr1	2460184	2461684	1501	-	HES5	ENSG00000197921
388585	chr1	2460184	2461684	1501	-	HES5	ENSG00000273529
388588	chr1	3689334	3692546	3213	+	SMIM1	ENSG00000235169
388591	chr1	6266189	6281359	15171	+	RNF207	ENSG00000158286
388595	chr1	16068987	16074292	5306	+	TMEM82	ENSG00000162460
3886	chr17	39632941	39637392	4452	-	KRT35	ENSG00000197079
388610	chr1	27320195	27327377	7183	+	TRNP1	ENSG00000253368
388611	chr1	27705596	27709805	4210	-	CD164L2	ENSG00000174950
388630	chr1	48226200	48462562	236363	-	TRABD2B	ENSG00000269113
388633	chr1	54472971	54483859	10889	-	LDLRAD1	ENSG00000203985
388646	chr1	89597434	89641723	44290	-	GBP7	ENSG00000213512
388649	chr1	92683573	92711367	27795	+	C1orf146	ENSG00000203910
388650	chr1	93298286	93427079	128794	-	DIPK1A	ENSG00000154511
388662	chr1	110693132	110744823	51692	+	SLC6A17	ENSG00000197106
388677	chr1	145209111	145295525	86415	+	NOTCH2NLA	ENSG00000264343
388685	chr1	147835127	148176401	341275	-	LINC01138	ENSG00000274020
388692	chr1	149279476	149291742	12267	+	LINC02591	ENSG00000291158
388695	chr1	151132224	151138424	6201	-	LYSMD1	ENSG00000163155
388697	chr1	152184552	152196672	12121	-	HRNR	ENSG00000197915
388698	chr1	152321213	152332482	11270	-	FLG2	ENSG00000143520
3887	chr12	52679697	52702155	22459	-	KRT81	ENSG00000205426
388701	chr1	154171562	154178841	7280	-	CFAP141	ENSG00000163263
388714	chr1	171106879	171130702	23824	+	FMO6P	ENSG00000117507
388719	chr1	182376756	182383948	7193	+	LINC00272	ENSG00000203729
388722	chr1	197871682	197876497	4816	+	C1orf53	ENSG00000203724
388730	chr1	205052257	205053588	1332	-	TMEM81	ENSG00000174529
388743	chr1	223714972	223853436	138465	-	CAPN8	ENSG00000203697
388753	chr1	234509214	234519795	10582	+	COA6	ENSG00000168275
388759	chr1	247273462	247275719	2258	-	LINC02897	ENSG00000221953
388762	chr1	248285438	248286082	645	+	OR2M1P	ENSG00000177233
388789	chr20	18548073	18550203	2131	+	SMIM26	ENSG00000232388
388796	chr20	37049239	37064018	14780	-	SNHG17	ENSG00000196756
388799	chr20	55099785	55111574	11790	+	FAM209B	ENSG00000213714
3888	chr12	52787735	52800176	12442	-	KRT82	ENSG00000161850
388815	chr21	17442842	17982094	539253	+	MIR99AHG	ENSG00000215386
388818	chr21	31691450	31692607	1158	-	KRTAP26-1	ENSG00000197683
388849	chr22	20136109	20137431	1323	-	CCDC188	ENSG00000234409
388886	chr22	24981591	24989035	7445	-	LRRC75B	ENSG00000178026
3889	chr12	52708085	52715182	7098	-	KRT83	ENSG00000170523
388910	chr22	44965220	44968329	3110	+	LINC00207	ENSG00000187012
388931	chr2	24232953	24247145	14193	+	MFSD2B	ENSG00000205639
388939	chr2	29284556	29297127	12572	-	PCARE	ENSG00000179270
388942	chr2	42104695	42121186	16492	+	LINC01913	ENSG00000214691
388946	chr2	46706704	46711564	4861	+	TMEM247	ENSG00000284701
388948	chr2	47043807	47049799	5993	+	LINC01118	ENSG00000222005
388951	chr2	54480315	54483409	3095	-	TSPYL6	ENSG00000178021
388960	chr2	74011316	74044274	32959	+	C2orf78	ENSG00000291484
388960	chr2	74011316	74044274	32959	+	C2orf78	ENSG00000187833
388962	chr2	74362528	74375039	12512	-	BOLA3	ENSG00000163170
388963	chr2	74641303	74644844	3542	-	C2orf81	ENSG00000284308
388969	chr2	85832376	85839179	6804	-	C2orf68	ENSG00000168887
389	chr1	113243749	113250025	6277	-	RHOC	ENSG00000155366
3890	chr12	52771596	52779417	7822	-	KRT84	ENSG00000161849
389015	chr2	103089762	103150431	60670	+	SLC9A4	ENSG00000180251
389023	chr2	115901625	115918920	17296	-	DPP10-AS1	ENSG00000235026
389033	chr2	130680435	130691890	11456	-	PLAC9P1	ENSG00000291116
389033	chr2	130680435	130691890	11456	-	PLAC9P1	ENSG00000292134
389058	chr2	171571857	171574498	2642	+	SP5	ENSG00000204335
389072	chr2	208686012	208890284	204273	-	PLEKHM3	ENSG00000178385
389073	chr2	209030071	209054773	24703	-	C2orf80	ENSG00000188674
389075	chr2	220192131	220197899	5769	-	RESP18	ENSG00000182698
389084	chr2	233734994	233741107	6114	+	SNORC	ENSG00000182600
389090	chr2	240968908	240969846	939	-	OR6B2	ENSG00000182083
3891	chr12	52753790	52761309	7520	-	KRT85	ENSG00000135443
389114	chr3	42947402	42960825	13424	+	ZNF662	ENSG00000182983
389118	chr3	49828167	49837254	9088	-	CDHR4	ENSG00000187492
389119	chr3	49840687	49842463	1777	+	INKA1	ENSG00000185614
389123	chr3	51895645	51897440	1796	+	IQCF2	ENSG00000184345
389124	chr3	51907737	51909600	1864	-	IQCF5	ENSG00000214681
389125	chr3	52863876	52869318	5443	-	MUSTN1	ENSG00000272573
389136	chr3	86987123	87040257	53135	-	VGLL3	ENSG00000206538
389151	chr3	138737873	138739768	1896	-	PRR23B	ENSG00000184814
389152	chr3	138760944	138763734	2791	-	PRR23C	ENSG00000233701
389158	chr3	146294395	146324003	29609	-	PLSCR5	ENSG00000231213
389161	chr3	149478890	149510610	31721	-	ANKUB1	ENSG00000206199
389170	chr3	156544096	156763918	219823	+	LEKR1	ENSG00000197980
389177	chr3	171561139	171577108	15970	+	TMEM212	ENSG00000186329
3892	chr12	52643084	52702947	59864	+	KRT86	ENSG00000170442
389203	chr4	25915814	25931501	15688	+	SMIM20	ENSG00000250317
389206	chr4	42112870	42154895	42026	-	BEND4	ENSG00000188848
389207	chr4	42895283	43032675	137393	+	GRXCR1	ENSG00000215203
389208	chr4	68918916	68995587	76672	-	TMPRSS11F	ENSG00000198092
389257	chr5	191626	195468	3843	+	LRRC14B	ENSG00000185028
389289	chr5	43039182	43040447	1266	-	ANXA2R	ENSG00000177721
389320	chr5	125967414	125971974	4561	+	SPMIP10	ENSG00000196900
389332	chr5	135527156	135528851	1696	-	SMIM32	ENSG00000271824
389333	chr5	138727635	138730885	3251	-	PROB1	ENSG00000228672
389336	chr5	147269579	147286101	16523	-	C5orf46	ENSG00000178776
389337	chr5	148961135	149014527	53393	+	ARHGEF37	ENSG00000183111
389362	chr6	3259162	3268300	9139	+	PSMG4	ENSG00000180822
389383	chr6	35744392	35747329	2938	+	CLPSL2	ENSG00000196748
389384	chr6	36283535	36304662	21128	-	BNIP5	ENSG00000189325
389396	chr6	49467671	49495777	28107	+	GLYATL3	ENSG00000203972
389400	chr6	55192267	55267291	75025	+	GFRAL	ENSG00000187871
389421	chr6	105404923	105531207	126285	+	LIN28B	ENSG00000187772
389432	chr6	147829828	147891157	61330	+	SAMD5	ENSG00000203727
389434	chr6	150690028	150725765	35738	+	IYD	ENSG00000009765
389458	chr7	5111691	5112854	1164	+	RBAKDN	ENSG00000273313
389493	chr7	56182374	56184090	1717	-	NUPR2	ENSG00000185290
3895	chr14	56046925	56151302	104378	+	KTN1	ENSG00000126777
389524	chr7	74508347	74565623	57277	+	GTF2IRD2B	ENSG00000174428
389541	chr7	99746530	99751833	5304	+	LAMTOR4	ENSG00000188186
389549	chr7	121941448	121944565	3118	-	FEZF1	ENSG00000128610
389558	chr7	135414346	135433594	19249	-	FAM180A	ENSG00000189320
389610	chr8	6666041	6693166	27126	-	XKR5	ENSG00000285327
389610	chr8	6666041	6693166	27126	-	XKR5	ENSG00000275591
389634	chr12	8509560	8549399	39840	-	LINC00937	ENSG00000226091
